"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access"
"0500000US12107","Putnam County, Florida","30866","1415","25775","1619","111","196","25664","1635","22091","1780","5571","1189","16809","1655","2773","709","3384","933","393","279","259","259","187","153","4904","1141"
"0500000US12109","St. Johns County, Florida","94761","2990","85382","2960","77","129","85305","2944","77318","3055","8457","1701","75006","3102","7726","1878","6064","1584","172","162","0","234","3631","1520","5748","1242"
"0500000US12111","St. Lucie County, Florida","116900","4160","104250","3763","139","161","104111","3747","98626","3861","8757","1728","91308","4020","5183","1282","9366","1831","158","199","0","234","1575","583","11075","2124"
"0500000US12113","Santa Rosa County, Florida","66187","2766","60713","2752","200","197","60513","2734","55237","3000","6811","1343","50025","2758","4549","1280","6708","1489","467","327","0","234","960","607","4514","1125"
"0500000US12115","Sarasota County, Florida","187411","4122","166108","4440","251","213","165857","4414","150345","4618","20431","1926","141817","4247","13866","2301","6774","1452","569","315","40","67","6204","1615","15099","2499"
"0500000US12117","Seminole County, Florida","181142","2623","167476","3180","201","194","167275","3179","157400","3456","10323","1873","154195","3456","8869","1565","8511","1711","508","298","100","164","2297","854","11369","1860"
"0500000US12119","Sumter County, Florida","59458","3085","53212","2985","50","89","53162","2982","45775","3009","4201","1121","47218","2842","6053","1727","4806","1312","187","186","0","234","966","582","5280","1688"
"0500000US12127","Volusia County, Florida","219451","3752","187621","4855","450","276","187171","4783","160895","4973","41193","3946","127877","4217","23366","3000","10723","1290","1260","516","698","595","4306","981","27524","3513"
"0500000US12131","Walton County, Florida","26475","2685","22514","2400","63","104","22451","2413","20409","2443","2358","937","18514","2185","1947","860","2352","841","95","115","0","234","525","427","3436","1157"
"0500000US13013","Barrow County, Georgia","27765","833","25196","1053","0","234","25196","1053","24323","1051","2432","799","21868","1323","603","270","3357","1025","58","107","0","234","319","225","2250","734"
"0500000US13015","Bartow County, Georgia","39742","1150","31853","1594","43","74","31810","1590","28768","1700","6871","1510","22478","1786","2448","857","3755","1197","536","304","58","100","2311","865","5578","1448"
"0500000US13021","Bibb County, Georgia","56726","1984","46527","2421","0","234","46527","2421","37759","2370","7147","1346","37946","2330","8457","1789","3809","835","81","104","21","36","1927","870","8272","1353"
"0500000US13031","Bulloch County, Georgia","28660","1370","23590","1744","0","234","23590","1744","21885","1778","3647","1117","18787","1844","1498","639","1642","636","0","234","0","234","1580","778","3490","1080"
"0500000US13045","Carroll County, Georgia","42798","1323","37170","1669","92","152","37078","1679","33785","2075","8158","1696","27253","2242","3166","1007","2961","970","112","146","15","25","663","498","4965","1206"
"0500000US13047","Catoosa County, Georgia","24130","1401","21412","1490","131","166","21281","1498","17791","1745","4609","1244","16095","1490","3339","1209","1208","600","151","191","0","234","180","228","2538","845"
"0500000US13051","Chatham County, Georgia","107987","2721","93197","2958","499","563","92698","2894","85724","3003","12103","2487","77845","3512","6188","1472","4386","1120","576","649","0","234","2596","1051","12194","2242"
"0500000US13057","Cherokee County, Georgia","93441","1407","84680","2418","0","234","84680","2418","80591","2690","7475","1603","73499","3068","3431","1296","6679","1945","294","277","0","234","1169","809","7592","1961"
"0500000US13059","Clarke County, Georgia","52124","1282","44775","2214","74","120","44701","2223","43181","2278","6296","1703","37057","2667","1417","557","3369","1045","0","234","103","176","1757","732","5592","1761"
"0500000US13063","Clayton County, Georgia","97030","1802","83839","2336","28","49","83811","2344","76770","2933","15888","2145","64282","2733","5780","1655","6626","1642","936","831","0","234","3723","1417","9468","1932"
"0500000US13067","Cobb County, Georgia","286952","3167","272749","4097","350","269","272399","4084","255874","4731","18172","2175","247852","4548","15195","2401","14448","2219","1064","727","0","234","2962","1249","11241","2419"
"0500000US13073","Columbia County, Georgia","46890","2705","41488","2543","41","73","41447","2536","38660","2507","3657","1131","36602","2395","2630","750","2979","949","82","141","75","125","1433","780","3969","1375"
"0500000US13077","Coweta County, Georgia","53640","1356","47190","1829","468","457","46722","1876","42598","1884","5364","1674","39810","2424","3795","1209","4054","1007","242","240","0","234","1277","797","5173","1349"
"0500000US13089","DeKalb County, Georgia","289829","3342","256202","4770","212","205","255990","4741","235734","4752","27411","3558","214647","5216","16125","2105","21800","2692","1637","805","328","382","6145","1386","27482","2827"
"0500000US13095","Dougherty County, Georgia","32630","1314","23794","1757","67","117","23727","1747","21658","1861","5566","1581","16785","1889","1668","673","2934","876","31","52","0","234","1343","744","7493","1348"
"0500000US13097","Douglas County, Georgia","48899","1680","41622","2581","0","234","41622","2581","36227","2851","8539","2074","31891","2601","5350","1505","3072","1061","45","78","0","234","3473","1519","3804","1371"
"0500000US13113","Fayette County, Georgia","41253","1092","38822","1158","0","234","38822","1158","35372","1455","1042","449","36914","1282","2725","943","3655","963","38","64","0","234","751","464","1680","667"
"0500000US13115","Floyd County, Georgia","35443","1365","29653","1625","170","180","29483","1639","25574","1870","4241","1040","24362","1611","3271","1016","3765","1190","0","234","0","234","906","634","4884","1005"
"0500000US13117","Forsyth County, Georgia","81765","1731","78020","2022","46","79","77974","2026","74900","2025","5175","973","71545","2078","2602","776","7135","1131","107","132","0","234","657","362","3088","1093"
"0500000US13121","Fulton County, Georgia","439578","4514","398522","5293","543","682","397979","5396","376717","5439","43220","4727","347774","6429","19430","3033","20676","2731","195","172","246","232","10579","1998","30477","3128"
"0500000US13127","Glynn County, Georgia","34614","1867","26895","2183","0","234","26895","2183","24695","2240","2833","809","23006","2078","1998","809","2347","1026","159","262","0","234","1379","871","6340","1567"
"0500000US13135","Gwinnett County, Georgia","301471","3216","269239","4358","229","241","269010","4329","260557","4378","22833","2768","239831","5194","7472","1798","27329","3583","456","326","0","234","3498","1013","28734","3410"
"0500000US13139","Hall County, Georgia","65625","2079","60431","2248","52","88","60379","2262","58089","2291","8717","1875","49482","2665","1903","629","4789","1138","60","72","104","139","780","405","4414","1119"
"0500000US13151","Henry County, Georgia","79550","1820","70371","2741","81","138","70290","2739","63827","2996","9541","2200","57975","3128","5162","1630","6024","1447","960","702","0","234","3588","1582","5591","1520"
"0500000US13153","Houston County, Georgia","58417","1868","51512","2056","137","169","51375","2039","46206","2476","7225","1876","42543","2464","4669","1481","4153","1218","387","448","0","234","252","318","6653","1665"
"0500000US13157","Jackson County, Georgia","25180","831","20626","1328","45","79","20581","1326","18972","1355","3262","1085","15732","1397","1349","685","2151","706","157","172","0","234","1173","798","3381","876"
"0500000US13185","Lowndes County, Georgia","42639","1440","30594","2029","70","92","30524","2027","22401","2275","4437","1163","24710","2005","7357","1629","2540","803","70","87","0","234","2374","998","9671","1902"
"0500000US13215","Muscogee County, Georgia","73134","1814","61871","2251","171","210","61700","2252","53694","2393","8778","1708","50267","2594","7033","1445","4607","1216","324","283","101","128","1822","742","9441","1680"
"0500000US13217","Newton County, Georgia","37867","1008","35260","1162","72","130","35188","1152","32566","1472","5063","1319","29735","1614","2622","1200","1990","782","0","234","0","234","543","522","2064","790"
"0500000US13223","Paulding County, Georgia","56476","1811","50170","2322","0","234","50170","2322","46585","2604","5743","2028","42720","2317","3179","1269","5127","1299","39","61","78","134","1118","782","5188","2051"
"0500000US13245","Richmond County, Georgia","68361","3137","56024","3092","0","234","56024","3092","51773","3014","7805","1442","45574","2736","3632","995","3950","1160","280","288","0","234","1902","977","10435","1720"
"0500000US13247","Rockdale County, Georgia","32792","684","28111","1523","0","234","28111","1523","26587","1588","4357","1266","22763","1872","1015","489","1760","665","221","233","0","234","939","615","3742","1137"
"0500000US13255","Spalding County, Georgia","25339","994","19719","1563","0","234","19719","1563","17430","1420","2369","811","16379","1712","1962","799","2005","790","265","197","0","234","1376","745","4244","1143"
"0500000US13285","Troup County, Georgia","24436","1100","19268","1641","71","118","19197","1637","15984","1655","3058","923","14267","1578","2085","643","2290","749","434","424","388","374","187","154","4981","1451"
"0500000US13295","Walker County, Georgia","26760","1208","22109","1543","68","117","22041","1542","19257","1447","4071","1072","17602","1736","2748","842","1006","472","36","71","0","234","541","463","4110","1093"
"0500000US13297","Walton County, Georgia","33350","1012","28641","1720","56","93","28585","1724","26696","1824","3013","983","24934","1769","1662","647","2495","653","113","196","0","234","205","174","4504","1547"
"0500000US13313","Whitfield County, Georgia","34518","1533","29288","1811","171","218","29117","1769","22806","1934","7473","1529","21169","1984","5966","1310","1537","810","167","166","0","234","510","327","4720","1071"
